
      0    624    585      1
    1 -0.5000000E+01 -0.3333335E+00 -0.3437500E+01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.4166669E+00
    1 -0.5000000E+01 -0.3333335E+00 -0.2812500E+01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.4166669E+00
    1 -0.5000000E+01 -0.3333335E+00 -0.2187500E+01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.4166669E+00
    1 -0.5000000E+01 -0.3333335E+00 -0.1562500E+01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.4166669E+00
    1 -0.5000000E+01 -0.3333335E+00 -0.9375000E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.4166669E+00
    1 -0.5000000E+01 -0.3333335E+00 -0.3125000E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.4166669E+00
    1 -0.4666667E+01 -0.3333334E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.4000000E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.3333333E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.2666667E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.2000000E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.1333333E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.6666667E+00 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.0000000E+00 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.6666667E+00 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.1333333E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.2000000E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.2666667E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.3333333E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.4000000E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444440E+00
    1  0.4666667E+01 -0.3333333E+00 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.4666667E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444441E+00
    1 -0.4000000E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.3333333E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.2666667E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.2000000E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.1333333E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.6666667E+00 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.0000000E+00 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.6666667E+00 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.1333333E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.2000000E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.2666667E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.3333333E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.4000000E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444440E+00
    1  0.4666667E+01 -0.1000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.4666667E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.4000000E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444446E+00
    1 -0.3333333E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1 -0.2666667E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.2000000E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1 -0.1333333E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.6666667E+00 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1  0.0000000E+00 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444446E+00
    1  0.6666667E+00 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1  0.1333333E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1  0.2000000E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444446E+00
    1  0.2666667E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1  0.3333333E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444446E+00
    1  0.4000000E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444440E+00
    1  0.4666667E+01 -0.1666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444446E+00
    1 -0.4666667E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1 -0.4000000E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.3333333E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.2666667E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.2000000E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.1333333E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.6666667E+00 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.0000000E+00 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.6666667E+00 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.1333333E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.2000000E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.2666667E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1  0.3333333E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1  0.4000000E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444441E+00
    1  0.4666667E+01 -0.2333333E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.4666667E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.4000000E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.3333333E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444442E+00
    1 -0.2666667E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.2000000E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444442E+00
    1 -0.1333333E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.6666667E+00 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444442E+00
    1  0.0000000E+00 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1  0.6666667E+00 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444442E+00
    1  0.1333333E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444442E+00
    1  0.2000000E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1  0.2666667E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444442E+00
    1  0.3333333E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1  0.4000000E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444439E+00
    1  0.4666667E+01 -0.3000000E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.4666667E+01 -0.3666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444443E+00
    1 -0.4000000E+01 -0.3666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444447E+00
    1 -0.3333333E+01 -0.3666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
    1 -0.2666667E+01 -0.3666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444445E+00
    1 -0.2000000E+01 -0.3666667E+01 -0.5000000E+01  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.4444444E+00
